Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_available_date,cot_age_days,cot_release_lag_days
2023-10-26,2023-10-17,BITCOIN - CHICAGO MERCANTILE EXCHANGE,16561.0,407.0,2823.0,7344.0,127.0,2576.0,10429.0,2567.0,183.0,15220.0,15888.0,1341.0,673.0,-2416.0,-0.1458849103315017,7217.0,0.4357828633536622,-7853.0,-0.4741863414045045,2384.0,0.1439526598635348,668.0,0.0403357285188092,2023-10-20,9.0,3.0
2023-10-27,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,3.0,3.0
2023-10-28,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,4.0,3.0
2023-10-29,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,5.0,3.0
2023-10-30,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,6.0,3.0
2023-10-31,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,7.0,3.0
2023-11-01,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,8.0,3.0
2023-11-02,2023-10-24,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19678.0,509.0,3596.0,8383.0,25.0,3536.0,11489.0,3021.0,1231.0,18061.0,18953.0,1617.0,725.0,-3087.0,-0.1568756987498729,8358.0,0.4247382864112206,-7953.0,-0.4041569265169225,1790.0,0.0909645289155402,892.0,0.0453298099400345,2023-10-27,9.0,3.0
2023-11-03,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,3.0,3.0
2023-11-04,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,4.0,3.0
2023-11-05,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,5.0,3.0
2023-11-06,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,6.0,3.0
2023-11-07,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,7.0,3.0
2023-11-08,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,8.0,3.0
2023-11-09,2023-10-31,BITCOIN - CHICAGO MERCANTILE EXCHANGE,19603.0,683.0,4757.0,9181.0,0.0,4780.0,11822.0,2450.0,1358.0,18135.0,18978.0,1468.0,625.0,-4074.0,-0.2078253328572157,9181.0,0.4683466816303627,-7042.0,-0.3592307299903076,1092.0,0.0557057593225526,843.0,0.0430036218946079,2023-11-03,9.0,3.0
2023-11-10,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,3.0,3.0
2023-11-11,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,4.0,3.0
2023-11-12,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,5.0,3.0
2023-11-13,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,6.0,3.0
2023-11-14,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,7.0,3.0
2023-11-15,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,8.0,3.0
2023-11-16,2023-11-07,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21749.0,798.0,5355.0,10268.0,0.0,4782.0,12188.0,2836.0,2024.0,20169.0,21052.0,1580.0,697.0,-4557.0,-0.2095268747988413,10268.0,0.4721136603981792,-7406.0,-0.3405214032829096,812.0,0.0373350498873511,883.0,0.0405995677962205,2023-11-10,9.0,3.0
2023-11-17,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,3.0,3.0
2023-11-18,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,4.0,3.0
2023-11-19,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,5.0,3.0
2023-11-20,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,6.0,3.0
2023-11-21,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,7.0,3.0
2023-11-22,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,8.0,3.0
2023-11-23,2023-11-14,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21203.0,834.0,5539.0,10886.0,0.0,3958.0,10635.0,1347.0,1714.0,19594.0,20457.0,1609.0,746.0,-4705.0,-0.2219025609583549,10886.0,0.5134179125595435,-6677.0,-0.3149082676979672,-367.0,-0.0173088713861246,863.0,0.0407017874829033,2023-11-17,9.0,3.0
2023-11-24,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,3.0,3.0
2023-11-25,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,4.0,3.0
2023-11-26,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,5.0,3.0
2023-11-27,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,6.0,3.0
2023-11-28,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,7.0,3.0
2023-11-29,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,8.0,3.0
2023-11-30,2023-11-21,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21939.0,850.0,6226.0,10973.0,34.0,3780.0,11322.0,2701.0,1153.0,20275.0,20706.0,1664.0,1233.0,-5376.0,-0.2450430739778476,10939.0,0.4986097816673503,-7542.0,-0.3437713660604403,1548.0,0.0705592779980856,431.0,0.019645380372852,2023-11-24,9.0,3.0
2023-12-01,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,3.0,3.0
2023-12-02,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,4.0,3.0
2023-12-03,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,5.0,3.0
2023-12-04,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,6.0,3.0
2023-12-05,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,7.0,3.0
2023-12-06,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,8.0,3.0
2023-12-07,2023-11-28,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23027.0,676.0,6408.0,11448.0,0.0,4479.0,13303.0,3720.0,1565.0,21339.0,22292.0,1688.0,735.0,-5732.0,-0.2489251747948061,11448.0,0.4971555130933252,-8824.0,-0.3832023277022625,2155.0,0.0935857905936509,953.0,0.0413861988100925,2023-12-01,9.0,3.0
2023-12-08,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,3.0,3.0
2023-12-09,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,4.0,3.0
2023-12-10,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,5.0,3.0
2023-12-11,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,6.0,3.0
2023-12-12,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,7.0,3.0
2023-12-13,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,8.0,3.0
2023-12-14,2023-12-05,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23035.0,647.0,6439.0,11735.0,0.0,4390.0,12535.0,3030.0,1691.0,21394.0,22257.0,1641.0,778.0,-5792.0,-0.2514434556110267,11735.0,0.5094421532450618,-8145.0,-0.3535923594530063,1339.0,0.0581289342305187,863.0,0.0374647275884523,2023-12-08,9.0,3.0
2023-12-15,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,3.0,3.0
2023-12-16,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,4.0,3.0
2023-12-17,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,5.0,3.0
2023-12-18,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,6.0,3.0
2023-12-19,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,7.0,3.0
2023-12-20,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,8.0,3.0
2023-12-21,2023-12-12,BITCOIN - CHICAGO MERCANTILE EXCHANGE,21211.0,734.0,6292.0,11469.0,0.0,3435.0,11606.0,1760.0,379.0,19557.0,20436.0,1654.0,775.0,-5558.0,-0.2620338503606619,11469.0,0.5407100089576163,-8171.0,-0.3852246475885154,1381.0,0.0651077271227193,879.0,0.0414407618688416,2023-12-15,9.0,3.0
2023-12-22,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,3.0,3.0
2023-12-23,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,4.0,3.0
2023-12-24,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,5.0,3.0
2023-12-25,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,6.0,3.0
2023-12-26,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,7.0,3.0
2023-12-27,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,8.0,3.0
2023-12-28,2023-12-19,BITCOIN - CHICAGO MERCANTILE EXCHANGE,23239.0,870.0,6399.0,11606.0,0.0,3187.0,12415.0,2625.0,520.0,20650.0,21696.0,2589.0,1543.0,-5529.0,-0.237919015448169,11606.0,0.4994190799948362,-9228.0,-0.3970910968630319,2105.0,0.0905804896940487,1046.0,0.0450105426223159,2023-12-22,9.0,3.0
2023-12-29,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,3.0,3.0
2023-12-30,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,4.0,3.0
2023-12-31,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,5.0,3.0
2024-01-01,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,6.0,3.0
2024-01-02,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,7.0,3.0
2024-01-03,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,8.0,3.0
2024-01-04,2023-12-26,BITCOIN - CHICAGO MERCANTILE EXCHANGE,22526.0,976.0,5841.0,11862.0,0.0,2818.0,12649.0,2162.0,538.0,20381.0,21591.0,2145.0,935.0,-4865.0,-0.2159726538222498,11862.0,0.5265914942732842,-9831.0,-0.4364290153600284,1624.0,0.0720944686140459,1210.0,0.053715706294948,2023-12-29,9.0,3.0
