split,sample_index,image_end_date,label_end_date,strict_policy,allowed_news_start_date,allowed_news_end_date,strict_t_minus_1_date,news_count_t_minus_1,news_count_7d_t_minus_1,news_count_20d_t_minus_1,news_count_60d_t_minus_1,same_day_news_count_excluded,has_t_minus_1_news,has_7d_news,has_20d_news,has_60d_news,same_day_exclusion_active,text_vectorizer_fit_doc
test,1068,2021-04-01,2021-04-21,calendar_date_lte_t_minus_1,2011-06-22,2021-03-31,2021-03-31,20,103,318,988,25,True,True,True,True,True,False
test,1069,2021-04-02,2021-04-22,calendar_date_lte_t_minus_1,2011-06-22,2021-04-01,2021-04-01,25,109,324,1009,12,True,True,True,True,True,False
test,1070,2021-04-03,2021-04-23,calendar_date_lte_t_minus_1,2011-06-22,2021-04-02,2021-04-02,12,99,326,1010,1,True,True,True,True,True,False
test,1071,2021-04-04,2021-04-24,calendar_date_lte_t_minus_1,2011-06-22,2021-04-03,2021-04-03,1,99,321,998,1,True,True,True,True,True,False
test,1072,2021-04-05,2021-04-25,calendar_date_lte_t_minus_1,2011-06-22,2021-04-04,2021-04-04,1,98,294,980,23,True,True,True,True,True,False
test,1073,2021-04-06,2021-04-26,calendar_date_lte_t_minus_1,2011-06-22,2021-04-05,2021-04-05,23,101,302,993,21,True,True,True,True,True,False
test,1074,2021-04-07,2021-04-27,calendar_date_lte_t_minus_1,2011-06-22,2021-04-06,2021-04-06,21,103,300,1004,17,True,True,True,True,True,False
test,1075,2021-04-08,2021-04-28,calendar_date_lte_t_minus_1,2011-06-22,2021-04-07,2021-04-07,17,100,288,1017,19,True,True,True,True,True,False
test,1076,2021-04-09,2021-04-29,calendar_date_lte_t_minus_1,2011-06-22,2021-04-08,2021-04-08,19,94,286,1035,13,True,True,True,True,True,False
test,1077,2021-04-10,2021-04-30,calendar_date_lte_t_minus_1,2011-06-22,2021-04-09,2021-04-09,13,95,299,1018,5,True,True,True,True,True,False
test,1078,2021-04-11,2021-05-01,calendar_date_lte_t_minus_1,2011-06-22,2021-04-10,2021-04-10,5,99,301,995,5,True,True,True,True,True,False
test,1079,2021-04-12,2021-05-02,calendar_date_lte_t_minus_1,2011-06-22,2021-04-11,2021-04-11,5,103,288,982,15,True,True,True,True,True,False
test,1080,2021-04-13,2021-05-03,calendar_date_lte_t_minus_1,2011-06-22,2021-04-12,2021-04-12,15,95,289,978,26,True,True,True,True,True,False
test,1081,2021-04-14,2021-05-04,calendar_date_lte_t_minus_1,2011-06-22,2021-04-13,2021-04-13,26,100,286,978,15,True,True,True,True,True,False
test,1082,2021-04-15,2021-05-05,calendar_date_lte_t_minus_1,2011-06-22,2021-04-14,2021-04-14,15,98,282,986,17,True,True,True,True,True,False
test,1083,2021-04-16,2021-05-06,calendar_date_lte_t_minus_1,2011-06-22,2021-04-15,2021-04-15,17,96,277,999,23,True,True,True,True,True,False
test,1084,2021-04-17,2021-05-07,calendar_date_lte_t_minus_1,2011-06-22,2021-04-16,2021-04-16,23,106,299,1007,5,True,True,True,True,True,False
test,1085,2021-04-18,2021-05-08,calendar_date_lte_t_minus_1,2011-06-22,2021-04-17,2021-04-17,5,106,302,975,12,True,True,True,True,True,False
test,1086,2021-04-19,2021-05-09,calendar_date_lte_t_minus_1,2011-06-22,2021-04-18,2021-04-18,12,113,294,965,23,True,True,True,True,True,False
test,1087,2021-04-20,2021-05-10,calendar_date_lte_t_minus_1,2011-06-22,2021-04-19,2021-04-19,23,121,298,966,20,True,True,True,True,True,False
test,1088,2021-04-21,2021-05-11,calendar_date_lte_t_minus_1,2011-06-22,2021-04-20,2021-04-20,20,115,298,950,18,True,True,True,True,True,False
test,1089,2021-04-22,2021-05-12,calendar_date_lte_t_minus_1,2011-06-22,2021-04-21,2021-04-21,18,118,291,956,18,True,True,True,True,True,False
test,1090,2021-04-23,2021-05-13,calendar_date_lte_t_minus_1,2011-06-22,2021-04-22,2021-04-22,18,119,297,966,31,True,True,True,True,True,False
test,1091,2021-04-24,2021-05-14,calendar_date_lte_t_minus_1,2011-06-22,2021-04-23,2021-04-23,31,127,327,962,4,True,True,True,True,True,False
test,1092,2021-04-25,2021-05-15,calendar_date_lte_t_minus_1,2011-06-22,2021-04-24,2021-04-24,4,126,330,928,5,True,True,True,True,True,False
test,1093,2021-04-26,2021-05-16,calendar_date_lte_t_minus_1,2011-06-22,2021-04-25,2021-04-25,5,119,312,910,21,True,True,True,True,True,False
test,1094,2021-04-27,2021-05-17,calendar_date_lte_t_minus_1,2011-06-22,2021-04-26,2021-04-26,21,117,312,916,22,True,True,True,True,True,False
test,1095,2021-04-28,2021-05-18,calendar_date_lte_t_minus_1,2011-06-22,2021-04-27,2021-04-27,22,119,317,918,19,True,True,True,True,True,False
test,1096,2021-04-29,2021-05-19,calendar_date_lte_t_minus_1,2011-06-22,2021-04-28,2021-04-28,19,120,317,935,20,True,True,True,True,True,False
test,1097,2021-04-30,2021-05-20,calendar_date_lte_t_minus_1,2011-06-22,2021-04-29,2021-04-29,20,122,324,948,11,True,True,True,True,True,False
test,1098,2021-05-01,2021-05-21,calendar_date_lte_t_minus_1,2011-06-22,2021-04-30,2021-04-30,11,102,330,932,5,True,True,True,True,True,False
test,1099,2021-05-02,2021-05-22,calendar_date_lte_t_minus_1,2011-06-22,2021-05-01,2021-05-01,5,103,330,923,8,True,True,True,True,True,False
test,1100,2021-05-03,2021-05-23,calendar_date_lte_t_minus_1,2011-06-22,2021-05-02,2021-05-02,8,106,323,909,15,True,True,True,True,True,False
test,1101,2021-05-04,2021-05-24,calendar_date_lte_t_minus_1,2011-06-22,2021-05-03,2021-05-03,15,100,312,905,12,True,True,True,True,True,False
test,1102,2021-05-05,2021-05-25,calendar_date_lte_t_minus_1,2011-06-22,2021-05-04,2021-05-04,12,90,309,893,11,True,True,True,True,True,False
test,1103,2021-05-06,2021-05-26,calendar_date_lte_t_minus_1,2011-06-22,2021-05-05,2021-05-05,11,82,303,904,12,True,True,True,True,True,False
test,1104,2021-05-07,2021-05-27,calendar_date_lte_t_minus_1,2011-06-22,2021-05-06,2021-05-06,12,74,292,912,3,True,True,True,True,True,False
test,1105,2021-05-08,2021-05-28,calendar_date_lte_t_minus_1,2011-06-22,2021-05-07,2021-05-07,3,66,290,899,1,True,True,True,True,True,False
test,1106,2021-05-09,2021-05-29,calendar_date_lte_t_minus_1,2011-06-22,2021-05-08,2021-05-08,1,62,279,883,0,True,True,True,True,True,False
test,1107,2021-05-10,2021-05-30,calendar_date_lte_t_minus_1,2011-06-22,2021-05-09,2021-05-09,0,54,256,868,7,False,True,True,True,True,False
test,1108,2021-05-11,2021-05-31,calendar_date_lte_t_minus_1,2011-06-22,2021-05-10,2021-05-10,7,46,243,859,11,True,True,True,True,True,False
test,1109,2021-05-12,2021-06-01,calendar_date_lte_t_minus_1,2011-06-22,2021-05-11,2021-05-11,11,45,236,851,17,True,True,True,True,True,False
test,1110,2021-05-13,2021-06-02,calendar_date_lte_t_minus_1,2011-06-22,2021-05-12,2021-05-12,17,51,235,858,43,True,True,True,True,True,False
test,1111,2021-05-14,2021-06-03,calendar_date_lte_t_minus_1,2011-06-22,2021-05-13,2021-05-13,43,82,247,895,20,True,True,True,True,True,False
test,1112,2021-05-15,2021-06-04,calendar_date_lte_t_minus_1,2011-06-22,2021-05-14,2021-05-14,20,99,263,887,3,True,True,True,True,True,False
test,1113,2021-05-16,2021-06-05,calendar_date_lte_t_minus_1,2011-06-22,2021-05-15,2021-05-15,3,101,261,875,11,True,True,True,True,True,False
test,1114,2021-05-17,2021-06-06,calendar_date_lte_t_minus_1,2011-06-22,2021-05-16,2021-05-16,11,112,251,863,33,True,True,True,True,True,False
test,1115,2021-05-18,2021-06-07,calendar_date_lte_t_minus_1,2011-06-22,2021-05-17,2021-05-17,33,138,262,867,29,True,True,True,True,True,False
test,1116,2021-05-19,2021-06-08,calendar_date_lte_t_minus_1,2011-06-22,2021-05-18,2021-05-18,29,156,272,875,32,True,True,True,True,True,False
test,1117,2021-05-20,2021-06-09,calendar_date_lte_t_minus_1,2011-06-22,2021-05-19,2021-05-19,32,171,284,907,23,True,True,True,True,True,False
test,1118,2021-05-21,2021-06-10,calendar_date_lte_t_minus_1,2011-06-22,2021-05-20,2021-05-20,23,151,296,927,26,True,True,True,True,True,False
test,1119,2021-05-22,2021-06-11,calendar_date_lte_t_minus_1,2011-06-22,2021-05-21,2021-05-21,26,157,317,935,7,True,True,True,True,True,False
test,1120,2021-05-23,2021-06-12,calendar_date_lte_t_minus_1,2011-06-22,2021-05-22,2021-05-22,7,161,316,928,17,True,True,True,True,True,False
test,1121,2021-05-24,2021-06-13,calendar_date_lte_t_minus_1,2011-06-22,2021-05-23,2021-05-23,17,167,318,916,36,True,True,True,True,True,False
test,1122,2021-05-25,2021-06-14,calendar_date_lte_t_minus_1,2011-06-22,2021-05-24,2021-05-24,36,170,342,933,21,True,True,True,True,True,False
test,1123,2021-05-26,2021-06-15,calendar_date_lte_t_minus_1,2011-06-22,2021-05-25,2021-05-25,21,162,352,932,27,True,True,True,True,True,False
test,1124,2021-05-27,2021-06-16,calendar_date_lte_t_minus_1,2011-06-22,2021-05-26,2021-05-26,27,157,367,958,20,True,True,True,True,True,False
test,1125,2021-05-28,2021-06-17,calendar_date_lte_t_minus_1,2011-06-22,2021-05-27,2021-05-27,20,154,384,976,20,True,True,True,True,True,False
test,1126,2021-05-29,2021-06-18,calendar_date_lte_t_minus_1,2011-06-22,2021-05-28,2021-05-28,20,148,403,976,7,True,True,True,True,True,False
test,1127,2021-05-30,2021-06-19,calendar_date_lte_t_minus_1,2011-06-22,2021-05-29,2021-05-29,7,148,410,964,7,True,True,True,True,True,False
test,1128,2021-05-31,2021-06-20,calendar_date_lte_t_minus_1,2011-06-22,2021-05-30,2021-05-30,7,138,410,951,11,True,True,True,True,True,False
test,1129,2021-06-01,2021-06-21,calendar_date_lte_t_minus_1,2011-06-22,2021-05-31,2021-05-31,11,113,410,937,20,True,True,True,True,True,False
test,1130,2021-06-02,2021-06-22,calendar_date_lte_t_minus_1,2011-06-22,2021-06-01,2021-06-01,20,112,413,945,9,True,True,True,True,True,False
test,1131,2021-06-03,2021-06-23,calendar_date_lte_t_minus_1,2011-06-22,2021-06-02,2021-06-02,9,94,379,953,26,True,True,True,True,True,False
test,1132,2021-06-04,2021-06-24,calendar_date_lte_t_minus_1,2011-06-22,2021-06-03,2021-06-03,26,100,385,978,19,True,True,True,True,True,False
test,1133,2021-06-05,2021-06-25,calendar_date_lte_t_minus_1,2011-06-22,2021-06-04,2021-06-04,19,99,401,974,7,True,True,True,True,True,False
test,1134,2021-06-06,2021-06-26,calendar_date_lte_t_minus_1,2011-06-22,2021-06-05,2021-06-05,7,99,397,960,10,True,True,True,True,True,False
test,1135,2021-06-07,2021-06-27,calendar_date_lte_t_minus_1,2011-06-22,2021-06-06,2021-06-06,10,102,374,953,34,True,True,True,True,True,False
test,1136,2021-06-08,2021-06-28,calendar_date_lte_t_minus_1,2011-06-22,2021-06-07,2021-06-07,34,125,379,968,29,True,True,True,True,True,False
test,1137,2021-06-09,2021-06-29,calendar_date_lte_t_minus_1,2011-06-22,2021-06-08,2021-06-08,29,134,376,984,29,True,True,True,True,True,False
test,1138,2021-06-10,2021-06-30,calendar_date_lte_t_minus_1,2011-06-22,2021-06-09,2021-06-09,29,154,382,1008,29,True,True,True,True,True,False
test,1139,2021-06-11,2021-07-01,calendar_date_lte_t_minus_1,2011-06-22,2021-06-10,2021-06-10,29,157,385,1032,26,True,True,True,True,True,False
test,1140,2021-06-12,2021-07-02,calendar_date_lte_t_minus_1,2011-06-22,2021-06-11,2021-06-11,26,164,404,1043,9,True,True,True,True,True,False
test,1141,2021-06-13,2021-07-03,calendar_date_lte_t_minus_1,2011-06-22,2021-06-12,2021-06-12,9,166,396,1026,7,True,True,True,True,True,False
test,1142,2021-06-14,2021-07-04,calendar_date_lte_t_minus_1,2011-06-22,2021-06-13,2021-06-13,7,163,367,1018,38,True,True,True,True,True,False
test,1143,2021-06-15,2021-07-05,calendar_date_lte_t_minus_1,2011-06-22,2021-06-14,2021-06-14,38,167,384,1039,19,True,True,True,True,True,False
test,1144,2021-06-16,2021-07-06,calendar_date_lte_t_minus_1,2011-06-22,2021-06-15,2021-06-15,19,157,376,1035,11,True,True,True,True,True,False
test,1145,2021-06-17,2021-07-07,calendar_date_lte_t_minus_1,2011-06-22,2021-06-16,2021-06-16,11,139,367,1041,20,True,True,True,True,True,False
test,1146,2021-06-18,2021-07-08,calendar_date_lte_t_minus_1,2011-06-22,2021-06-17,2021-06-17,20,130,367,1049,23,True,True,True,True,True,False
test,1147,2021-06-19,2021-07-09,calendar_date_lte_t_minus_1,2011-06-22,2021-06-18,2021-06-18,23,127,383,1049,3,True,True,True,True,True,False
test,1148,2021-06-20,2021-07-10,calendar_date_lte_t_minus_1,2011-06-22,2021-06-19,2021-06-19,3,121,379,1032,3,True,True,True,True,True,False
test,1149,2021-06-21,2021-07-11,calendar_date_lte_t_minus_1,2011-06-22,2021-06-20,2021-06-20,3,117,371,1017,36,True,True,True,True,True,False
test,1150,2021-06-22,2021-07-12,calendar_date_lte_t_minus_1,2011-06-22,2021-06-21,2021-06-21,36,115,387,1035,39,True,True,True,True,True,False
test,1151,2021-06-23,2021-07-13,calendar_date_lte_t_minus_1,2011-06-22,2021-06-22,2021-06-22,39,135,417,1043,26,True,True,True,True,True,False
test,1152,2021-06-24,2021-07-14,calendar_date_lte_t_minus_1,2011-06-22,2021-06-23,2021-06-23,26,150,417,1065,23,True,True,True,True,True,False
test,1153,2021-06-25,2021-07-15,calendar_date_lte_t_minus_1,2011-06-22,2021-06-24,2021-06-24,23,153,421,1083,27,True,True,True,True,True,False
test,1154,2021-06-26,2021-07-16,calendar_date_lte_t_minus_1,2011-06-22,2021-06-25,2021-06-25,27,157,441,1089,6,True,True,True,True,True,False
test,1155,2021-06-27,2021-07-17,calendar_date_lte_t_minus_1,2011-06-22,2021-06-26,2021-06-26,6,160,437,1073,5,True,True,True,True,True,False
test,1156,2021-06-28,2021-07-18,calendar_date_lte_t_minus_1,2011-06-22,2021-06-27,2021-06-27,5,162,408,1059,22,True,True,True,True,True,False
test,1157,2021-06-29,2021-07-19,calendar_date_lte_t_minus_1,2011-06-22,2021-06-28,2021-06-28,22,148,401,1061,20,True,True,True,True,True,False
test,1158,2021-06-30,2021-07-20,calendar_date_lte_t_minus_1,2011-06-22,2021-06-29,2021-06-29,20,129,392,1070,25,True,True,True,True,True,False
test,1159,2021-07-01,2021-07-21,calendar_date_lte_t_minus_1,2011-06-22,2021-06-30,2021-06-30,25,128,388,1090,21,True,True,True,True,True,False
test,1160,2021-07-02,2021-07-22,calendar_date_lte_t_minus_1,2011-06-22,2021-07-01,2021-07-01,21,126,383,1103,17,True,True,True,True,True,False
test,1161,2021-07-03,2021-07-23,calendar_date_lte_t_minus_1,2011-06-22,2021-07-02,2021-07-02,17,116,391,1105,4,True,True,True,True,True,False
test,1162,2021-07-04,2021-07-24,calendar_date_lte_t_minus_1,2011-06-22,2021-07-03,2021-07-03,4,114,388,1097,3,True,True,True,True,True,False
test,1163,2021-07-05,2021-07-25,calendar_date_lte_t_minus_1,2011-06-22,2021-07-04,2021-07-04,3,112,353,1089,15,True,True,True,True,True,False
test,1164,2021-07-06,2021-07-26,calendar_date_lte_t_minus_1,2011-06-22,2021-07-05,2021-07-05,15,105,349,1092,18,True,True,True,True,True,False
test,1165,2021-07-07,2021-07-27,calendar_date_lte_t_minus_1,2011-06-22,2021-07-06,2021-07-06,18,103,356,1107,13,True,True,True,True,True,False
test,1166,2021-07-08,2021-07-28,calendar_date_lte_t_minus_1,2011-06-22,2021-07-07,2021-07-07,13,91,349,1119,17,True,True,True,True,True,False
test,1167,2021-07-09,2021-07-29,calendar_date_lte_t_minus_1,2011-06-22,2021-07-08,2021-07-08,17,87,343,1136,20,True,True,True,True,True,False
test,1168,2021-07-10,2021-07-30,calendar_date_lte_t_minus_1,2011-06-22,2021-07-09,2021-07-09,20,90,360,1149,3,True,True,True,True,True,False
test,1169,2021-07-11,2021-07-31,calendar_date_lte_t_minus_1,2011-06-22,2021-07-10,2021-07-10,3,89,360,1141,3,True,True,True,True,True,False
test,1170,2021-07-12,2021-08-01,calendar_date_lte_t_minus_1,2011-06-22,2021-07-11,2021-07-11,3,89,327,1127,13,True,True,True,True,True,False
test,1171,2021-07-13,2021-08-02,calendar_date_lte_t_minus_1,2011-06-22,2021-07-12,2021-07-12,13,87,301,1097,17,True,True,True,True,True,False
test,1172,2021-07-14,2021-08-03,calendar_date_lte_t_minus_1,2011-06-22,2021-07-13,2021-07-13,17,86,292,1094,15,True,True,True,True,True,False
test,1173,2021-07-15,2021-08-04,calendar_date_lte_t_minus_1,2011-06-22,2021-07-14,2021-07-14,15,88,284,1106,24,True,True,True,True,True,False
test,1174,2021-07-16,2021-08-05,calendar_date_lte_t_minus_1,2011-06-22,2021-07-15,2021-07-15,24,95,281,1119,17,True,True,True,True,True,False
test,1175,2021-07-17,2021-08-06,calendar_date_lte_t_minus_1,2011-06-22,2021-07-16,2021-07-16,17,92,292,1103,0,True,True,True,True,True,False
test,1176,2021-07-18,2021-08-07,calendar_date_lte_t_minus_1,2011-06-22,2021-07-17,2021-07-17,0,89,287,1074,3,False,True,True,True,True,False
test,1177,2021-07-19,2021-08-08,calendar_date_lte_t_minus_1,2011-06-22,2021-07-18,2021-07-18,3,89,268,1045,13,True,True,True,True,True,False
test,1178,2021-07-20,2021-08-09,calendar_date_lte_t_minus_1,2011-06-22,2021-07-19,2021-07-19,13,89,261,1035,21,True,True,True,True,True,False
test,1179,2021-07-21,2021-08-10,calendar_date_lte_t_minus_1,2011-06-22,2021-07-20,2021-07-20,21,93,257,1030,16,True,True,True,True,True,False
test,1180,2021-07-22,2021-08-11,calendar_date_lte_t_minus_1,2011-06-22,2021-07-21,2021-07-21,16,94,252,1039,21,True,True,True,True,True,False
test,1181,2021-07-23,2021-08-12,calendar_date_lte_t_minus_1,2011-06-22,2021-07-22,2021-07-22,21,91,256,1043,13,True,True,True,True,True,False
test,1182,2021-07-24,2021-08-13,calendar_date_lte_t_minus_1,2011-06-22,2021-07-23,2021-07-23,13,87,265,1020,2,True,True,True,True,True,False
test,1183,2021-07-25,2021-08-14,calendar_date_lte_t_minus_1,2011-06-22,2021-07-24,2021-07-24,2,89,264,1001,3,True,True,True,True,True,False
test,1184,2021-07-26,2021-08-15,calendar_date_lte_t_minus_1,2011-06-22,2021-07-25,2021-07-25,3,89,252,977,39,True,True,True,True,True,False
test,1185,2021-07-27,2021-08-16,calendar_date_lte_t_minus_1,2011-06-22,2021-07-26,2021-07-26,39,115,273,996,16,True,True,True,True,True,False
test,1186,2021-07-28,2021-08-17,calendar_date_lte_t_minus_1,2011-06-22,2021-07-27,2021-07-27,16,110,276,992,21,True,True,True,True,True,False
test,1187,2021-07-29,2021-08-18,calendar_date_lte_t_minus_1,2011-06-22,2021-07-28,2021-07-28,21,115,280,1006,17,True,True,True,True,True,False
test,1188,2021-07-30,2021-08-19,calendar_date_lte_t_minus_1,2011-06-22,2021-07-29,2021-07-29,17,111,277,1016,11,True,True,True,True,True,False
test,1189,2021-07-31,2021-08-20,calendar_date_lte_t_minus_1,2011-06-22,2021-07-30,2021-07-30,11,109,285,1016,9,True,True,True,True,True,False
test,1190,2021-08-01,2021-08-21,calendar_date_lte_t_minus_1,2011-06-22,2021-07-31,2021-07-31,9,116,291,1005,2,True,True,True,True,True,False
test,1191,2021-08-02,2021-08-22,calendar_date_lte_t_minus_1,2011-06-22,2021-08-01,2021-08-01,2,115,280,998,19,True,True,True,True,True,False
test,1192,2021-08-03,2021-08-23,calendar_date_lte_t_minus_1,2011-06-22,2021-08-02,2021-08-02,19,95,282,991,19,True,True,True,True,True,False
test,1193,2021-08-04,2021-08-24,calendar_date_lte_t_minus_1,2011-06-22,2021-08-03,2021-08-03,19,98,286,991,15,True,True,True,True,True,False
test,1194,2021-08-05,2021-08-25,calendar_date_lte_t_minus_1,2011-06-22,2021-08-04,2021-08-04,15,92,277,999,15,True,True,True,True,True,False
test,1195,2021-08-06,2021-08-26,calendar_date_lte_t_minus_1,2011-06-22,2021-08-05,2021-08-05,15,90,275,1004,9,True,True,True,True,True,False
test,1196,2021-08-07,2021-08-27,calendar_date_lte_t_minus_1,2011-06-22,2021-08-06,2021-08-06,9,88,284,979,1,True,True,True,True,True,False
test,1197,2021-08-08,2021-08-28,calendar_date_lte_t_minus_1,2011-06-22,2021-08-07,2021-08-07,1,80,282,951,3,True,True,True,True,True,False
test,1198,2021-08-09,2021-08-29,calendar_date_lte_t_minus_1,2011-06-22,2021-08-08,2021-08-08,3,81,272,925,22,True,True,True,True,True,False
test,1199,2021-08-10,2021-08-30,calendar_date_lte_t_minus_1,2011-06-22,2021-08-09,2021-08-09,22,84,273,918,17,True,True,True,True,True,False
test,1200,2021-08-11,2021-08-31,calendar_date_lte_t_minus_1,2011-06-22,2021-08-10,2021-08-10,17,82,274,909,14,True,True,True,True,True,False
test,1201,2021-08-12,2021-09-01,calendar_date_lte_t_minus_1,2011-06-22,2021-08-11,2021-08-11,14,81,267,914,13,True,True,True,True,True,False
test,1202,2021-08-13,2021-09-02,calendar_date_lte_t_minus_1,2011-06-22,2021-08-12,2021-08-12,13,79,267,920,12,True,True,True,True,True,False
test,1203,2021-08-14,2021-09-03,calendar_date_lte_t_minus_1,2011-06-22,2021-08-13,2021-08-13,12,82,277,894,0,True,True,True,True,True,False
test,1204,2021-08-15,2021-09-04,calendar_date_lte_t_minus_1,2011-06-22,2021-08-14,2021-08-14,0,81,274,875,2,False,True,True,True,True,False
test,1205,2021-08-16,2021-09-05,calendar_date_lte_t_minus_1,2011-06-22,2021-08-15,2021-08-15,2,80,237,866,13,True,True,True,True,True,False
test,1206,2021-08-17,2021-09-06,calendar_date_lte_t_minus_1,2011-06-22,2021-08-16,2021-08-16,13,71,234,859,17,True,True,True,True,True,False
test,1207,2021-08-18,2021-09-07,calendar_date_lte_t_minus_1,2011-06-22,2021-08-17,2021-08-17,17,71,230,853,18,True,True,True,True,True,False
test,1208,2021-08-19,2021-09-08,calendar_date_lte_t_minus_1,2011-06-22,2021-08-18,2021-08-18,18,75,231,868,17,True,True,True,True,True,False
test,1209,2021-08-20,2021-09-09,calendar_date_lte_t_minus_1,2011-06-22,2021-08-19,2021-08-19,17,79,237,882,20,True,True,True,True,True,False
test,1210,2021-08-21,2021-09-10,calendar_date_lte_t_minus_1,2011-06-22,2021-08-20,2021-08-20,20,87,248,866,7,True,True,True,True,True,False
test,1211,2021-08-22,2021-09-11,calendar_date_lte_t_minus_1,2011-06-22,2021-08-21,2021-08-21,7,94,253,834,5,True,True,True,True,True,False
test,1212,2021-08-23,2021-09-12,calendar_date_lte_t_minus_1,2011-06-22,2021-08-22,2021-08-22,5,97,239,813,27,True,True,True,True,True,False
test,1213,2021-08-24,2021-09-13,calendar_date_lte_t_minus_1,2011-06-22,2021-08-23,2021-08-23,27,111,247,817,23,True,True,True,True,True,False
test,1214,2021-08-25,2021-09-14,calendar_date_lte_t_minus_1,2011-06-22,2021-08-24,2021-08-24,23,117,255,813,24,True,True,True,True,True,False
test,1215,2021-08-26,2021-09-15,calendar_date_lte_t_minus_1,2011-06-22,2021-08-25,2021-08-25,24,123,264,831,10,True,True,True,True,True,False
test,1216,2021-08-27,2021-09-16,calendar_date_lte_t_minus_1,2011-06-22,2021-08-26,2021-08-26,10,116,265,836,16,True,True,True,True,True,False
test,1217,2021-08-28,2021-09-17,calendar_date_lte_t_minus_1,2011-06-22,2021-08-27,2021-08-27,16,112,280,830,2,True,True,True,True,True,False
test,1218,2021-08-29,2021-09-18,calendar_date_lte_t_minus_1,2011-06-22,2021-08-28,2021-08-28,2,107,279,812,0,True,True,True,True,True,False
test,1219,2021-08-30,2021-09-19,calendar_date_lte_t_minus_1,2011-06-22,2021-08-29,2021-08-29,0,102,257,787,5,False,True,True,True,True,False
test,1220,2021-08-31,2021-09-20,calendar_date_lte_t_minus_1,2011-06-22,2021-08-30,2021-08-30,5,80,245,771,13,True,True,True,True,True,False
test,1221,2021-09-01,2021-09-21,calendar_date_lte_t_minus_1,2011-06-22,2021-08-31,2021-08-31,13,70,244,767,12,True,True,True,True,True,False
test,1222,2021-09-02,2021-09-22,calendar_date_lte_t_minus_1,2011-06-22,2021-09-01,2021-09-01,12,58,243,775,14,True,True,True,True,True,False
test,1223,2021-09-03,2021-09-23,calendar_date_lte_t_minus_1,2011-06-22,2021-09-02,2021-09-02,14,62,245,786,11,True,True,True,True,True,False
test,1224,2021-09-04,2021-09-24,calendar_date_lte_t_minus_1,2011-06-22,2021-09-03,2021-09-03,11,57,256,782,0,True,True,True,True,True,False
test,1225,2021-09-05,2021-09-25,calendar_date_lte_t_minus_1,2011-06-22,2021-09-04,2021-09-04,0,55,254,764,2,False,True,True,True,True,False
test,1226,2021-09-06,2021-09-26,calendar_date_lte_t_minus_1,2011-06-22,2021-09-05,2021-09-05,2,57,243,753,11,True,True,True,True,True,False
test,1227,2021-09-07,2021-09-27,calendar_date_lte_t_minus_1,2011-06-22,2021-09-06,2021-09-06,11,63,237,747,25,True,True,True,True,True,False
test,1228,2021-09-08,2021-09-28,calendar_date_lte_t_minus_1,2011-06-22,2021-09-07,2021-09-07,25,75,244,752,24,True,True,True,True,True,False
test,1229,2021-09-09,2021-09-29,calendar_date_lte_t_minus_1,2011-06-22,2021-09-08,2021-09-08,24,87,251,773,22,True,True,True,True,True,False
test,1230,2021-09-10,2021-09-30,calendar_date_lte_t_minus_1,2011-06-22,2021-09-09,2021-09-09,22,95,253,792,13,True,True,True,True,True,False
test,1231,2021-09-11,2021-10-01,calendar_date_lte_t_minus_1,2011-06-22,2021-09-10,2021-09-10,13,97,259,792,4,True,True,True,True,True,False
test,1232,2021-09-12,2021-10-02,calendar_date_lte_t_minus_1,2011-06-22,2021-09-11,2021-09-11,4,101,258,779,0,True,True,True,True,True,False
test,1233,2021-09-13,2021-10-03,calendar_date_lte_t_minus_1,2011-06-22,2021-09-12,2021-09-12,0,99,231,764,9,False,True,True,True,True,False
test,1234,2021-09-14,2021-10-04,calendar_date_lte_t_minus_1,2011-06-22,2021-09-13,2021-09-13,9,97,217,749,7,True,True,True,True,True,False
test,1235,2021-09-15,2021-10-05,calendar_date_lte_t_minus_1,2011-06-22,2021-09-14,2021-09-14,7,79,200,739,12,True,True,True,True,True,False
test,1236,2021-09-16,2021-10-06,calendar_date_lte_t_minus_1,2011-06-22,2021-09-15,2021-09-15,12,67,202,751,11,True,True,True,True,True,False
test,1237,2021-09-17,2021-10-07,calendar_date_lte_t_minus_1,2011-06-22,2021-09-16,2021-09-16,11,56,197,759,6,True,True,True,True,True,False
test,1238,2021-09-18,2021-10-08,calendar_date_lte_t_minus_1,2011-06-22,2021-09-17,2021-09-17,6,49,201,752,1,True,True,True,True,True,False
test,1239,2021-09-19,2021-10-09,calendar_date_lte_t_minus_1,2011-06-22,2021-09-18,2021-09-18,1,46,202,732,3,True,True,True,True,True,False
test,1240,2021-09-20,2021-10-10,calendar_date_lte_t_minus_1,2011-06-22,2021-09-19,2021-09-19,3,49,200,719,20,True,True,True,True,True,False
test,1241,2021-09-21,2021-10-11,calendar_date_lte_t_minus_1,2011-06-22,2021-09-20,2021-09-20,20,60,207,718,15,True,True,True,True,True,False
test,1242,2021-09-22,2021-10-12,calendar_date_lte_t_minus_1,2011-06-22,2021-09-21,2021-09-21,15,68,210,720,10,True,True,True,True,True,False
test,1243,2021-09-23,2021-10-13,calendar_date_lte_t_minus_1,2011-06-22,2021-09-22,2021-09-22,10,66,206,728,15,True,True,True,True,True,False
